case,ebno_db,noise_variance_no,rx_ant,subcarrier_f,symbol_s,pilot_mask_F,nonzero_dmrs_on_selected_port,tx_real,tx_imag,y_real,y_imag,h_true_real,h_true_imag,h_ls_real,h_ls_imag,err_var_rx_ant,err_var_mean_over_rx
twc_mild_clean,7.0,0.11694987863302231,0,6,4,0,0,-0.9486832618713379,0.3162277638912201,-0.23219838738441467,-0.7490078210830688,-0.22004084289073944,0.4228721261024475,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,6,5,0,0,0.3162277638912201,-0.3162277638912201,0.12077604234218597,0.29079705476760864,-0.21954040229320526,0.4281470775604248,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,6,6,0,0,0.3162277638912201,0.9486832618713379,-0.6125364303588867,0.17354728281497955,-0.219012051820755,0.4334815442562103,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,6,7,0,0,-0.9486832618713379,-0.3162277638912201,0.45146480202674866,-0.3906283676624298,-0.218455970287323,0.43887588381767273,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,6,8,0,0,0.3162277638912201,-0.3162277638912201,0.43818777799606323,0.14950227737426758,-0.2178724855184555,0.4443296194076538,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,6,9,0,0,0.3162277638912201,-0.9486832618713379,0.03833287954330444,0.262300580739975,-0.21726231276988983,0.4498427212238312,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,6,10,0,0,0.9486832618713379,0.9486832618713379,-0.043412208557128906,0.275785893201828,-0.2166258692741394,0.4554145932197571,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,6,11,0,0,0.9486832618713379,0.3162277638912201,-0.15231141448020935,0.45613646507263184,-0.21596390008926392,0.4610450565814972,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,6,12,0,0,-0.9486832618713379,-0.3162277638912201,0.36968499422073364,-0.021501988172531128,-0.21527732908725739,0.4667336940765381,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,6,13,0,0,0.9486832618713379,0.3162277638912201,-0.189243882894516,0.45581313967704773,-0.2145664095878601,0.47247982025146484,-0.25042080879211426,0.45857495069503784,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,7,0,0,0,0.3162277638912201,0.9486832618713379,-0.27010589838027954,0.20209379494190216,-0.2094724178314209,0.4416004419326782,-0.3356561064720154,0.53830885887146,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,7,1,0,0,0.3162277638912201,-0.3162277638912201,0.33954453468322754,0.6704856753349304,-0.20919160544872284,0.44712111353874207,-0.3356561064720154,0.53830885887146,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,7,2,1,0,0.0,0.0,0.23333992063999176,-0.20582300424575806,-0.20887942612171173,0.45268508791923523,-0.3356561064720154,0.53830885887146,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,7,3,0,0,0.3162277638912201,-0.9486832618713379,0.15543562173843384,0.6034042835235596,-0.2085360437631607,0.45829248428344727,-0.3356561064720154,0.53830885887146,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,7,4,0,0,0.9486832618713379,0.9486832618713379,-0.6190324425697327,0.2742633819580078,-0.20816124975681305,0.4639427661895752,-0.3356561064720154,0.53830885887146,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,7,5,0,0,-0.3162277638912201,0.3162277638912201,-0.23769798874855042,-0.2344019114971161,-0.20775532722473145,0.4696360230445862,-0.3356561064720154,0.53830885887146,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,7,6,0,0,0.3162277638912201,-0.3162277638912201,0.633069634437561,0.5293546319007874,-0.20731812715530396,0.4753715991973877,-0.3356561064720154,0.53830885887146,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,7,7,0,0,0.3162277638912201,0.9486832618713379,-0.13078466057777405,-0.1461012065410614,-0.20685039460659027,0.48114946484565735,-0.3356561064720154,0.53830885887146,0.029237471520900726,0.029237471520900726
