metric,ebno_db,rank,receiver,value
nmse,8.0,2,upair5g_lmmse,0.0065836750418384
nmse,8.0,3,baseline_ddcpe_ls_lmmse,0.029504706744774
nmse,8.0,4,baseline_ls_lmmse,0.0350241208579973
nmse,8.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0583554776676464
nmse,9.0,1,perfect_csi_lmmse,0.0
nmse,9.0,2,upair5g_lmmse,0.0058172077392555
nmse,9.0,3,baseline_ddcpe_ls_lmmse,0.0249059050875075
nmse,9.0,4,baseline_ls_lmmse,0.0308715552382636
nmse,9.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0563094085737247
nmse,10.0,1,perfect_csi_lmmse,0.0
nmse,10.0,2,upair5g_lmmse,0.0051796175384879
nmse,10.0,3,baseline_ddcpe_ls_lmmse,0.021300090898876
nmse,10.0,4,baseline_ls_lmmse,0.0274954525211796
nmse,10.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0545712226776231
nmse,11.0,1,perfect_csi_lmmse,0.0
nmse,11.0,2,upair5g_lmmse,0.004676753563217
nmse,11.0,3,baseline_ddcpe_ls_lmmse,0.0185003469287039
nmse,11.0,4,baseline_ls_lmmse,0.0249308779020793
nmse,11.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0533435042852943
nmse,12.0,1,perfect_csi_lmmse,0.0
nmse,12.0,2,upair5g_lmmse,0.004252215084989
nmse,12.0,3,baseline_ddcpe_ls_lmmse,0.0162744492254205
nmse,12.0,4,baseline_ls_lmmse,0.022736774828445
nmse,12.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0524640813891892
nmse,13.0,1,perfect_csi_lmmse,0.0
nmse,13.0,2,upair5g_lmmse,0.0039013222865378
nmse,13.0,3,baseline_ddcpe_ls_lmmse,0.0145375222955408
nmse,13.0,4,baseline_ls_lmmse,0.0210924039674864
nmse,13.0,5,paper_cfgres_phaseaware_ls_lmmse,0.051800736131554
nmse,14.0,1,perfect_csi_lmmse,0.0
nmse,14.0,2,upair5g_lmmse,0.0036043815180164
nmse,14.0,3,baseline_ddcpe_ls_lmmse,0.0131473737392298
nmse,14.0,4,baseline_ls_lmmse,0.019773711948801
nmse,14.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0513655064423801
